No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	テーマ	記事の方向性	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
1	＋	固定資産税	32	135000	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
2	＋	固定資産税 計算	33	40500	計算ページ	Do（固定資産税を計算したい）	計算方法	実務ガイド	計算ツール		固定資産税計算	固定資産税の計算方法・シミュレーション	ツール集客	必須	計算ツール
218	＋α	固定資産税 800万	N/A	20	記事	Know（金額別の固定資産税を知りたい）	金額別	解説	ガイド記事	金額別	固定資産税_金額別		権威構築	補足
219	＋α	固定資産税 8万円	N/A	40	記事	Know（金額別の固定資産税を知りたい）	金額別	解説	ガイド記事	金額別	固定資産税_金額別		権威構築	補足
220	＋α	固定資産税 80000円	N/A	10	記事	Know（固定資産税がゼロ・不要のケースを知りたい）	控除・特例	解説	解説記事	非課税・ゼロ	固定資産税_非課税・ゼロ		権威構築	補足
221	＋α	固定資産税 8年目	N/A	10	記事	Know（経過年数の影響を知りたい）	固定資産	解説	ガイド記事	経過年数	固定資産税_経過年数		権威構築	補足
222	＋α	固定資産税 8万	N/A	30	記事	Know（金額別の固定資産税を知りたい）	金額別	解説	ガイド記事	金額別	固定資産税_金額別		権威構築	補足
223	＋α	固定資産税 9万円 評価額	N/A	90	記事	Know（評価額の仕組みを知りたい）	固定資産	解説	解説記事	評価額	固定資産税評価額	固定資産税の評価額の調べ方・計算方法	権威構築	必須	計算ツール
224	＋α	固定資産税 90坪	29	140	記事	Know（面積別の固定資産税を知りたい）	固定資産	解説	ガイド記事	面積別	固定資産税_面積別		権威構築	補足
225	＋α	固定資産税 9000円	N/A	0	削除			解説		検索なし			対象外	不要
226	＋α	固定資産税 9万円	N/A	30	記事	Know（金額別の固定資産税を知りたい）	金額別	解説	ガイド記事	金額別	固定資産税_金額別		権威構築	補足
227	＋α	固定資産税 90万	N/A	10	記事	Know（金額別の固定資産税を知りたい）	金額別	解説	ガイド記事	金額別	固定資産税_金額別		権威構築	補足
228	＋α	固定資産税 9000万	N/A	0	削除			解説		検索なし			対象外	不要
229	＋α	固定資産税 9月	N/A	20	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
230	＋α	固定資産税 90000円	N/A	0	削除			解説		検索なし			対象外	不要
231	＋α	固定資産税 9年目	N/A	0	削除			解説		検索なし			対象外	不要
232	＋α	固定資産税 96000円	N/A	0	削除			解説		検索なし			対象外	不要
233	＋α	固定資産税 上がる	29	880	記事	Know（固定資産税が上がる理由を知りたい）	固定資産	解説	解説記事	値上がり	固定資産税_値上がり		権威構築	補足
234	＋α	固定資産税 空き家	47	2900	記事	Know（空き家の固定資産税を知りたい）	固定資産	解説	解説記事	空き家	固定資産税特殊		権威構築	補足
235	＋α	固定資産税 amazonpay	39	390	記事	Do（電子決済で支払いたい）	手続き・対策	解説	ガイド記事	支払い方法	固定資産税_支払い方法		権威構築	補足
236	＋α	固定資産税 上がる設備	N/A	260	記事	Know（固定資産税が上がる理由を知りたい）	固定資産	解説	解説記事	値上がり	固定資産税_値上がり		権威構築	補足
237	＋α	固定資産税 au pay	43	390	記事	Do（電子決済で支払いたい）	手続き・対策	解説	ガイド記事	支払い方法	固定資産税_支払い方法		権威構築	補足
238	＋α	固定資産税 上がる理由	28	1300	記事	Know（固定資産税が上がる理由を知りたい）	固定資産	解説	解説記事	値上がり	固定資産税_値上がり		権威構築	補足
239	＋α	固定資産税 秋田市	30	260	削除			解説		地域KW			対象外	不要
240	＋α	固定資産税 青森市	N/A	210	削除			解説		地域KW			対象外	不要
241	＋α	固定資産税 空き家 更地	31	210	記事	Know（空き家の固定資産税を知りたい）	固定資産	解説	解説記事	空き家	固定資産税特殊		権威構築	補足
242	＋α	固定資産税 アプリ納付	46	390	計算ページ	Do（固定資産税を計算したい）	支払い方法	実務ガイド	計算ツール		固定資産税支払い		ツール集客	補足
243	＋α	固定資産税 一軒家	31	1300	記事	Know（一軒家の固定資産税を知りたい）	固定資産	解説	ガイド記事	物件タイプ別	固定資産税_物件タイプ別		権威構築	補足
244	＋α	固定資産税 宇都宮	26	170	削除			解説		地域KW			対象外	不要
245	＋α	固定資産税 内訳	32	110	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
246	＋α	固定資産税 ウッドデッキ	21	480	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
247	＋α	固定資産税 web支払い	N/A	50	記事	Know（いつ届くか・いつ払うか知りたい）	支払い方法	解説	ガイド記事	支払い時期	固定資産税支払い		権威構築	補足
248	＋α	固定資産税 web	N/A	20	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
249	＋α	固定資産税 上田市	N/A	90	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
250	＋α	固定資産税 うるま市	N/A	110	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
251	＋α	固定資産税 宇都宮市	N/A	170	削除			解説		地域KW			対象外	不要
252	＋α	固定資産税 裏技	N/A	30	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
253	＋α	固定資産税 売主 買主	N/A	20	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
254	＋α	固定資産税 英語	31	880	削除			解説		翻訳KW			対象外	不要
255	＋α	固定資産税 延滞金	30	720	記事	Know（滞納時の対応を知りたい）	固定資産	解説	解説記事	滞納・延滞	固定資産税_滞納・延滞		権威構築	補足
256	＋α	固定資産税 延滞金 計算	31	390	計算ページ	Do（固定資産税を計算したい）	計算方法	実務ガイド	計算ツール		固定資産税計算	固定資産税の計算方法・シミュレーション	ツール集客	必須	計算ツール
257	＋α	固定資産税 el-qr	41	210	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
258	＋α	固定資産税 eltax	48	320	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
259	＋α	固定資産税 延滞金 いつから	N/A	210	記事	Know（いつ届くか・いつ払うか知りたい）	時期・スケジュール	解説	ガイド記事	支払い時期	固定資産税_支払い時期		権威構築	補足
260	＋α	固定資産税 延滞	30	170	記事	Know（滞納時の対応を知りたい）	固定資産	解説	解説記事	滞納・延滞	固定資産税_滞納・延滞		権威構築	補足
261	＋α	固定資産税 延滞金 損金	N/A	90	記事	Know（滞納時の対応を知りたい）	固定資産	解説	解説記事	滞納・延滞	固定資産税_滞納・延滞		権威構築	補足
262	＋α	固定資産税 エアコン	N/A	70	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
263	＋α	固定資産税 延滞金 免除	N/A	70	記事	Know（滞納時の対応を知りたい）	固定資産	解説	解説記事	滞納・延滞	固定資産税軽減	固定資産税の控除・軽減措置まとめ	権威構築	必須	解説記事
264	＋α	固定資産税 おかしい	27	1300	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
265	＋α	固定資産税 お得な払い方	33	1900	記事	Know（固定資産税の概要を知りたい）	支払い方法	解説	解説記事	基礎解説	固定資産税支払い		権威構築	補足
266	＋α	固定資産税 お得な払い方 2025	45	6600	記事	Know（固定資産税の改正内容を知りたい）	支払い方法	解説	解説記事	法改正	固定資産税支払い		権威構築	補足
267	＋α	固定資産税 大分市	39	390	削除			解説		地域KW			対象外	不要
268	＋α	固定資産税 遅れたら	31	110	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
269	＋α	固定資産税 おかしい 知恵袋	N/A	0	削除			解説		検索なし			対象外	不要
270	＋α	固定資産税 大阪市	47	720	削除			解説		地域KW			対象外	不要
271	＋α	固定資産税 岡山市	36	320	削除			解説		地域KW			対象外	不要
272	＋α	固定資産税 お得な 払い 方 ファミペイ	N/A	0	削除			解説		検索なし			対象外	不要
273	＋α	固定資産税 オンライン納付	N/A	90	記事	Know（固定資産税の概要を知りたい）	支払い方法	解説	解説記事	基礎解説	固定資産税支払い		権威構築	補足
274	＋α	固定資産税 課税標準額	31	2400	記事	Know（評価額の仕組みを知りたい）	固定資産	解説	解説記事	評価額	固定資産税_評価額		権威構築	補足
275	＋α	固定資産税 カード払い	33	1000	記事	Know（固定資産税の概要を知りたい）	支払い方法	解説	解説記事	基礎解説	固定資産税支払い		権威構築	補足
276	＋α	固定資産税 課税明細書	28	2400	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
277	＋α	固定資産税 家屋調査	34	480	記事	Know（固定資産税の税務調査を知りたい）	固定資産	解説	解説記事	税務調査	固定資産税_税務調査		権威構築	補足
278	＋α	固定資産税 カーポート	27	2900	記事	Know（固定資産税の概要を知りたい）	固定資産	解説	解説記事	基礎解説	固定資産税特殊		権威構築	補足
279	＋α	固定資産税 かからない 小屋	34	320	記事	Know（固定資産税がゼロ・不要のケースを知りたい）	控除・特例	解説	解説記事	非課税・ゼロ	固定資産税_非課税・ゼロ		権威構築	補足
280	＋α	固定資産税 課税明細書の見方	29	1000	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
281	＋α	固定資産税 課税標準額 計算方法	33	720	計算ページ	Do（固定資産税を計算したい）	計算方法	実務ガイド	計算ツール		固定資産税計算	固定資産税の計算方法・シミュレーション	ツール集客	必須	計算ツール
282	＋α	固定資産税 期限切れ	32	720	記事	Know（固定資産税の時期を知りたい）	時期・スケジュール	解説	ガイド記事	時期・スケジュール	固定資産税_時期・スケジュール		権威構築	補足
283	＋α	固定資産税 基準日	31	480	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
284	＋α	固定資産税 金額	33	480	記事	Know（固定資産税の金額・相場を知りたい）	相場	データ一覧	ガイド記事	相場ガイド	固定資産税_相場ガイド		権威構築	補足
285	＋α	固定資産税 起算日	26	320	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
286	＋α	固定資産税 期間	32	320	記事	Know（固定資産税の時期を知りたい）	時期・スケジュール	解説	ガイド記事	時期・スケジュール	固定資産税_時期・スケジュール		権威構築	補足
287	＋α	固定資産税 京都市	41	720	削除			解説		地域KW			対象外	不要
288	＋α	固定資産税 北九州市	36	480	削除			解説		地域KW			対象外	不要
289	＋α	固定資産税 共有名義 納税通知書	28	390	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
290	＋α	固定資産税 期限	32	390	記事	Know（固定資産税の時期を知りたい）	時期・スケジュール	解説	ガイド記事	時期・スケジュール	固定資産税_時期・スケジュール		権威構築	補足
291	＋α	固定資産税 基準	32	170	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
292	＋α	固定資産税 クレジット払い	33	1000	記事	Do（固定資産税の電子手続き・支払方法を知りたい）	手続き・対策	ハウツー	ガイド記事	支払い方法	固定資産税_支払い方法		権威構築	補足
293	＋α	固定資産税 クレジット	48	390	記事	Do（固定資産税の電子手続き・支払方法を知りたい）	手続き・対策	ハウツー	ガイド記事	支払い方法	固定資産税_支払い方法		権威構築	補足
294	＋α	固定資産税 クレカ払い	N/A	260	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
295	＋α	固定資産税 熊本市	40	320	削除			解説		地域KW			対象外	不要
296	＋α	固定資産税 軽減措置	31	3600	記事	Know（軽減措置を確認したい）	固定資産	解説	解説記事	軽減措置	固定資産税軽減	固定資産税の控除・軽減措置まとめ	権威構築	必須	解説記事
297	＋α	固定資産税 経費	43	1300	記事	Do（会計処理を調べたい）	固定資産	実務ガイド	解説記事	会計処理	固定資産税経理		権威構築	補足
298	＋α	固定資産税 控除	33	1300	記事	Know（固定資産税の控除・軽減を知りたい）	控除・特例	解説	解説記事	控除・特例	固定資産税控除		権威構築	補足
299	＋α	固定資産税 口座振替	32	1000	記事	Know（いつ届くか・いつ払うか知りたい）	時期・スケジュール	解説	ガイド記事	支払い時期	固定資産税_支払い時期		権威構築	補足
300	＋α	固定資産税 口座振替 変更	45	480	記事	Know（いつ届くか・いつ払うか知りたい）	時期・スケジュール	解説	ガイド記事	支払い時期	固定資産税_支払い時期		権威構築	補足
301	＋α	固定資産税 コンビニ	32	720	記事	Do（支払い方法を調べたい）	手続き・対策	ハウツー	ガイド記事	支払い方法	固定資産税_支払い方法		権威構築	補足
302	＋α	固定資産税 国税	33	320	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
303	＋α	固定資産税 戸建て	42	320	記事	Know（物件タイプ別の税額を知りたい）	住宅タイプ別	解説	ガイド記事	物件タイプ別	固定資産税住宅		権威構築	補足
304	＋α	固定資産税 神戸市	45	720	削除			解説		地域KW			対象外	不要
305	＋α	固定資産税 コンビニ クレジットカード	51	720	記事	Do（支払い方法を調べたい）	支払い方法	ハウツー	ガイド記事	支払い方法	固定資産税支払い		権威構築	補足
306	＋α	固定資産税 口座変更	42	170	記事	Know（固定資産税の改正内容を知りたい）	法律・制度	解説	解説記事	法改正	固定資産税_法改正		権威構築	補足
307	＋α	固定資産税 戸建て マンション	30	720	記事	Know（物件タイプ別の税額を知りたい）	住宅タイプ別	解説	ガイド記事	物件タイプ別	固定資産税住宅		権威構築	補足
308	＋α	固定資産税 札幌	39	720	削除			解説		地域KW			対象外	不要
309	＋α	固定資産税 算出方法	33	590	記事	Do（固定資産税の手続き・対策を知りたい）	手続き・対策	ハウツー	ハウツー記事	手続き・対策	固定資産税_手続き・対策		権威構築	補足
310	＋α	固定資産税 更地	30	1900	記事	Know（空き家の固定資産税を知りたい）	固定資産	解説	解説記事	空き家	固定資産税特殊		権威構築	補足
311	＋α	固定資産税 下がっていく	29	320	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
312	＋α	固定資産税 差し押さえ	26	320	記事	Know（滞納時の対応を知りたい）	固定資産	解説	解説記事	滞納・延滞	固定資産税_滞納・延滞		権威構築	補足
313	＋α	固定資産税 下がる	N/A	260	記事	Know（固定資産税が下がるケースを知りたい）	固定資産	解説	解説記事	値下がり	固定資産税_値下がり		権威構築	補足
314	＋α	固定資産税 再発行	31	210	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
315	＋α	固定資産税 更地と建物あり	N/A	40	記事	Know（空き家の固定資産税を知りたい）	固定資産	解説	解説記事	空き家	固定資産税特殊		権威構築	補足
316	＋α	固定資産税 さいたま市	44	590	削除			解説		地域KW			対象外	不要
317	＋α	固定資産税 新築 減税	30	2400	記事	Know（物件タイプ別の税額を知りたい）	固定資産	解説	ガイド記事	物件タイプ別	固定資産税新築		権威構築	補足
318	＋α	固定資産税 償却資産	32	880	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
319	＋α	固定資産税 新築	45	2900	記事	Know（物件タイプ別の税額を知りたい）	固定資産	解説	ガイド記事	物件タイプ別	固定資産税新築		権威構築	補足
320	＋α	固定資産税 シュミレーション	46	1300	計算ページ	Do（固定資産税を計算したい）	計算方法	実務ガイド	計算ツール		固定資産税計算	固定資産税の計算方法・シミュレーション	ツール集客	必須	計算ツール
321	＋α	固定資産税 証明書	31	720	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
322	＋α	固定資産税 スマホ決済	33	480	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
323	＋α	固定資産税 推移	29	260	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
324	＋α	固定資産税 スマホ	N/A	70	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
325	＋α	固定資産税 推移 グラフ	N/A	110	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
326	＋α	固定資産税 住んでいない場合	28	140	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
327	＋α	固定資産税 過ぎた	N/A	40	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
328	＋α	固定資産税 杉並区 一戸建て	N/A	30	削除			解説		地域KW			対象外	不要
329	＋α	固定資産税 過ぎたら	N/A	30	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
330	＋α	固定資産税 吹田市	38	170	削除			解説		地域KW			対象外	不要
331	＋α	固定資産税 杉並区	39	170	削除			解説		地域KW			対象外	不要
332	＋α	固定資産税 仙台市	41	590	削除			解説		地域KW			対象外	不要
333	＋α	固定資産税 節税	47	260	記事	Do（固定資産税の手続き・対策を知りたい）	手続き・対策	ハウツー	ハウツー記事	手続き・対策	固定資産税_手続き・対策		権威構築	補足
334	＋α	固定資産税 請求書	32	260	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
335	＋α	固定資産税 生活保護	28	590	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
336	＋α	固定資産税 設備	29	210	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
337	＋α	固定資産税 世界 ランキング	N/A	140	記事	Buy（固定資産税関連のサービスを選びたい）	比較・検討	比較・解説	比較記事	おすすめ・比較	固定資産税_おすすめ・比較		権威構築	補足
338	＋α	固定資産税 精算金	34	480	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
339	＋α	固定資産税 精算	24	170	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
340	＋α	固定資産税 清算	23	140	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
341	＋α	固定資産税 洗面台	N/A	70	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
342	＋α	固定資産税 相場	32	880	記事	Know（いくらかかるか知りたい）	金額別	データ一覧	ガイド記事	金額目安	固定資産税_金額目安		権威構築	補足
343	＋α	固定資産税 相続	30	880	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
344	＋α	固定資産税 租税公課	31	720	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
345	＋α	固定資産税 相続放棄	23	590	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
346	＋α	固定資産税 倉庫	28	880	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
347	＋α	固定資産税 相続税	30	390	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
348	＋α	固定資産税 送付先変更	29	260	記事	Know（固定資産税の改正内容を知りたい）	法律・制度	解説	解説記事	法改正	固定資産税_法改正		権威構築	補足
349	＋α	固定資産税 損金算入	N/A	110	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
350	＋α	固定資産税 相続順位	N/A	110	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
351	＋α	固定資産税 損金算入時期	N/A	110	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
352	＋α	固定資産税 滞納	25	1000	記事	Know（滞納時の対応を知りたい）	固定資産	解説	解説記事	滞納・延滞	固定資産税_滞納・延滞		権威構築	補足
353	＋α	固定資産税 建物	31	1900	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
354	＋α	固定資産税 対象	31	590	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
355	＋α	固定資産税 高すぎる	37	720	記事	Know（固定資産税の金額を知りたい）	金額別	解説	ガイド記事	金額	固定資産税_金額		権威構築	補足
356	＋α	固定資産税 誰が払う	38	480	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
357	＋α	固定資産税 建物 計算	33	880	計算ページ	Do（固定資産税を計算したい）	計算方法	実務ガイド	計算ツール		固定資産税計算	固定資産税の計算方法・シミュレーション	ツール集客	必須	計算ツール
358	＋α	固定資産税 高い	31	880	記事	Know（固定資産税の金額を知りたい）	金額別	解説	ガイド記事	金額	固定資産税_金額		権威構築	補足
359	＋α	固定資産税 高くなる設備	34	590	記事	Know（固定資産税が上がる理由を知りたい）	固定資産	解説	解説記事	値上がり	固定資産税_値上がり		権威構築	補足
360	＋α	固定資産税 滞納 差し押さえ	26	590	記事	Know（滞納時の対応を知りたい）	固定資産	解説	解説記事	滞納・延滞	固定資産税_滞納・延滞		権威構築	補足
361	＋α	固定資産税 建物 減価償却	N/A	210	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
362	＋α	固定資産税 調査	29	590	記事	Know（固定資産税の税務調査を知りたい）	固定資産	解説	解説記事	税務調査	固定資産税_税務調査		権威構築	補足
363	＋α	固定資産税 長期優良住宅	30	1900	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
364	＋α	固定資産税 地方税	45	590	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
365	＋α	固定資産税 中古住宅	36	1000	記事	Know（物件タイプ別の税額を知りたい）	固定資産	解説	ガイド記事	物件タイプ別	固定資産税_物件タイプ別		権威構築	補足
366	＋α	固定資産税 駐車場	38	320	記事	Know（車の固定資産税を知りたい）	その他	解説	解説記事	車・動産	固定資産税_車・動産		権威構築	補足
367	＋α	固定資産税 中古マンション	27	1000	記事	Know（物件タイプ別の税額を知りたい）	住宅タイプ別	解説	ガイド記事	物件タイプ別	固定資産税住宅		権威構築	補足
368	＋α	固定資産税 賃貸	28	720	記事	Know（不動産での固定資産税を知りたい）	その他	解説	解説記事	不動産特化	固定資産税_不動産特化		権威構築	補足
369	＋α	固定資産税 築年数	N/A	210	記事	Know（固定資産税の概要を知りたい）	固定資産	解説	解説記事	基礎解説	固定資産税新築		権威構築	補足
370	＋α	固定資産税 直接税	N/A	90	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
371	＋α	固定資産税 千葉市	45	480	削除			解説		地域KW			対象外	不要
372	＋α	固定資産税 通知書	29	1900	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
373	＋α	固定資産税 坪数	28	390	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
374	＋α	固定資産税 通知書 いつ	31	320	記事	Know（いつ届くか・いつ払うか知りたい）	時期・スケジュール	解説	ガイド記事	支払い時期	固定資産税_支払い時期		権威構築	補足
375	＋α	固定資産税 月いくら	N/A	170	記事	Know（いくらかかるか知りたい）	計算方法	データ一覧	ガイド記事	金額目安	固定資産税計算	固定資産税の計算方法・シミュレーション	権威構築	必須	計算ツール
376	＋α	固定資産税 通知	31	320	記事	Know（固定資産税の概要を知りたい）	基礎知識	解説	解説記事	基礎解説	固定資産税_基礎解説	固定資産税の基礎知識まとめ	権威構築	必須	ピラーページ
